,0
332,19.589703197591007
333,19.01564901857637
334,19.407337321667
335,19.355053136794595
336,20.01161082444014
337,19.2115762589965
338,18.868328114738688
339,19.391815746435896
340,18.71406645537354
341,19.122598783811554
342,18.991127712419257
343,19.178671575791668
344,18.95344269555062
345,19.711870053317398
346,19.09834788419539
347,19.15307792671956
348,19.270899773342535
349,18.97038097877521
350,19.290433861897327
351,18.876727131020743
352,19.18079362309072
353,18.791808093898
354,18.687642085831612
355,19.29702161962632
356,18.856389408174437
357,18.849727352760965
358,19.112134172813967
359,19.22208599629812
360,18.496842688007746
361,18.772957709734328
362,18.637946083850693
363,18.848182342480868
364,19.028657594579272
365,18.78972155044903
366,19.196596458554268
367,18.529221276403405
368,19.06773861212423
369,19.129687745094998
370,18.844382541195955
371,19.534954463131726
372,18.898175597772934
373,18.695134409703314
374,19.298943827103358
375,18.880299409182044
376,18.643862286000513
377,18.795293241506442
378,18.927600570954382
379,18.65681094111642
380,18.79135962552391
381,18.852315355296014
382,19.53761627874337
383,18.995701395790093
384,18.866303231508937
385,18.903963108197786
386,19.07941575651057
387,18.621520313667133
388,19.070114683825523
389,18.94392127590254
390,18.542789966682903
391,18.966647407971323
392,19.013126652513165
393,18.83000038546743
394,19.01210665004328
395,19.21676194673637
396,18.833092860411853
397,19.056549488799646
398,18.68419519509189
399,18.936535783461295
400,18.16861041955417
401,18.248800460831262
402,18.067869263119064
403,18.14415555947926
404,18.19177771755494
405,17.450160911947023
406,18.466247734380886
407,17.953260893700644
408,17.967615741246846
409,18.021673952869605
410,18.353006726974854
411,17.874372688937
412,18.001413541147485
413,18.405066916224314
414,18.179007162165362
415,18.09169300296344
416,18.021006421244238
417,18.646587868599454
418,17.84637571760686
419,18.073720367625356
420,17.80926743292366
421,17.951465149933938
422,18.012020194961224
423,18.32049062475562
424,18.028256528486963
425,18.256131820729934
426,17.75580233510118
427,18.143344536190853
428,17.922897625539917
429,18.28055825032061
430,18.053601161693223
431,18.26925685844617
432,18.3146329165902
433,18.323628966143588
434,18.21833424619399
435,18.314473086385988
436,18.27578973065829
437,18.18015099473996
438,17.95010626380099
439,18.416634439257905
440,18.327529898437206
441,18.39763729996048
442,18.32028318446828
443,17.814385941193905
444,18.476111565018073
445,18.008478011121042
446,17.98165857908316
447,18.293118692701682
448,17.58716391795315
449,18.234209955087863
450,17.98319923481904
451,17.97601690259762
452,18.005133673461387
453,18.13510872295592
454,17.303513910563197
455,17.545514342258684
456,17.52745623019291
457,17.785848640371114
458,17.721842171391472
459,17.767949824687093
460,18.228906749980524
461,17.9493412632728
462,18.077604792371858
463,17.69861708211829
464,17.744988072896376
465,17.375751775340177
466,18.1309399404563
467,17.749400705331936
468,18.01630663330434
469,17.7607565803919
470,17.824951049638912
471,18.52900701807812
472,18.06266004301142
473,18.19306981540285
474,18.291857721313136
475,17.971092459687497
476,17.744869932968868
477,17.732053729268955
478,17.64566741557792
479,18.247156189812813
480,17.705395861179568
481,17.88286934720236
482,17.885208437248366
483,17.931450519827195
484,17.968119787517935
485,18.27444613724947
486,17.75528265090543
487,18.03158804771374
488,17.56878400524147
489,17.6825144252507
490,18.00810382561758
491,18.093574511585757
492,18.18666236870922
493,17.993341518798843
494,17.72612135350937
495,17.87961075466592
496,18.526899446966127
497,18.05307139782235
498,17.636270370101556
499,17.7326832881663
500,17.84758515097201
501,17.305381842772476
502,17.381519698828924
503,17.108717440161854
504,17.44670204591239
505,17.78914295186405
506,17.210326004889794
507,17.346126228570938
508,17.48617305365042
509,17.46733903774293
510,17.24855802732054
511,17.31845597663778
512,17.38361114516738
513,16.985100091114873
514,17.233442312543048
515,17.420767033472657
516,17.61023469408974
517,17.291617160430178
518,17.41101646819152
519,17.63143985962961
520,17.598940101685002
521,17.32346641877666
522,17.35354632581584
523,17.700136464263778
524,17.32600682019256
525,17.647846417763503
526,17.126681870548055
527,17.728744932624977
528,16.990192328230478
529,17.114186647813767
530,17.560079687973484
531,16.905935807386413
532,17.503751088603167
533,17.762370094220387
534,16.805478308175225
535,17.27066443162039
536,17.109430671669543
537,17.578465935890563
538,17.226220970216673
539,17.2704799141502
540,17.48420440184418
541,17.177888393198373
542,17.086115388432518
543,17.317646914278157
544,17.48709804326063
545,17.13809587387368
546,17.33819633576786
547,16.946131252218038
548,17.15158504253486
549,17.1860332028009
550,17.09113348799292
551,17.12973562575644
552,16.74382394197164
553,17.21367897844175
554,17.18413192164735
555,17.44568686094135
556,16.85774434619816
557,17.091941370395944
558,17.078198354429333
559,17.289467987255193
560,17.309051719668787
561,16.866605204646476
562,16.887338979402557
563,17.401347821345553
564,17.06356095036608
565,17.45320686433115
566,17.012844022363424
567,16.95881161640864
568,17.267866017238703
569,17.20762703951914
570,17.27363208530005
571,17.53579153586179
572,17.033344228519127
573,16.89956484787399
574,16.602613369119354
575,17.32958178181434
576,17.360755273140967
577,17.360392811649945
578,16.629801554838195
579,17.061826073098928
580,16.97409475618042
581,17.583551778749097
582,17.021346636116505
583,17.781175488838926
584,16.789902331714984
585,17.25751167332055
586,17.44759489200078
587,16.99156421647058
588,17.089854869118426
589,16.934122145641595
590,17.269733160792384
591,17.090377432788955
592,17.505729553260608
593,17.21131662040716
594,17.041440228000283
595,16.78785209642956
596,17.113139528606553
597,16.883226874866523
598,16.968063329113647
599,16.919049199670553
600,16.519508989265887
601,16.59449846780626
602,16.734150778502226
603,16.906120438245125
604,16.62134401127696
605,17.141326034761732
606,16.835969164414564
607,16.59760758606717
608,16.62796201976016
609,17.208156963868532
610,16.80318177866866
611,16.871975072543137
612,17.052544038160704
613,16.86453956796322
614,17.18218385480577
615,17.629608863499016
616,17.058217392361257
617,17.32959850388579
618,16.879205266945064
619,17.134826612251345
620,16.963787747896276
621,16.823950831312686
622,16.87313301023096
623,16.90070036140969
624,16.872067030286416
625,16.5885818117531
626,16.885275810753228
627,16.95169878398883
628,16.886461193440482
629,17.512916991952807
630,16.532182734052185
631,17.19921747688204
632,16.86140144127421
633,17.06752584752394
634,16.75461950036697
635,16.670730429235846
636,16.935881156823598
637,16.826746322738472
638,16.470570261095418
639,16.510948314302368
640,16.9001270874287
641,17.097789222025312
642,16.877330422517844
643,16.613469087606063
644,17.153901022160426
645,16.926226491865236
646,16.663133248628583
647,16.65791630127933
648,16.815114620665554
649,16.659197123721242
650,17.206095890316647
651,16.801367646141443
652,16.72248989151558
653,16.681519489968196
654,17.077414885163307
655,16.937404158437857
656,16.89361085719429
657,16.4908068740624
658,17.065986123343464
659,16.812446432450088
660,16.756570261728484
661,16.705519428127445
662,16.807879164174665
663,16.66648551801336
664,16.925445768167265
665,16.492362826655153
666,16.961140973959118
667,17.252892728429288
668,16.731141993426718
669,16.986558640259318
670,16.581029176944867
671,16.755846382293385
672,17.23518671875354
673,16.753841928206384
674,16.892803798429668
675,16.970878672902472
676,16.798164889856707
677,16.621932797541376
678,16.661284546134993
679,16.95439975359477
680,16.68806394538842
681,16.856615682365373
682,16.93064973957371
683,16.611485947854817
684,16.953578237560578
685,16.42154772800859
686,17.17504523851676
687,16.85814718459733
688,16.60401927982457
689,16.865486043068813
690,16.58954306720989
691,16.726431987597607
692,16.540821616072208
693,16.904036650666967
694,16.870192901755217
695,17.214181492105126
696,17.128930963604944
697,17.13823419122491
698,16.623741362884175
699,16.849676195997745
700,17.12109507046989
701,16.562349717132747
702,16.394793608022155
703,16.546749375527725
704,16.58022868516855
705,16.239757000934333
706,16.206286750006257
707,16.721056285488885
708,16.56595151568763
709,16.26955747330794
710,16.332429436966777
711,16.890662252611946
712,16.558991527592298
713,16.60179745417554
714,16.434800722025102
715,16.6801292229502
716,16.546801061136648
717,16.374530748696998
718,16.775251343584387
719,16.626291144115385
720,16.756335264712106
721,16.397145807160996
722,16.81033115333412
723,16.693170992890373
724,16.957812778651714
725,16.74154501990415
726,16.399236359633505
727,15.965485908207484
728,16.519759185786825
729,16.57686560950242
730,16.807318922830746
731,16.20532642537728
732,16.680109509150498
733,16.439485196955502
734,16.420935261587147
735,16.639820186188444
736,16.408140217885375
737,16.561038231942803
738,16.99489459869801
739,16.736717365507502
740,16.800158319761977
741,16.312703274190426
742,16.694579002447426
743,16.72778481786372
744,16.279610210563987
745,16.58348629262764
746,16.676803643698804
747,16.264889561396558
748,16.328152616973966
749,16.93066124530742
750,16.563055813254323
751,16.352345882332884
752,16.552903657022398
753,16.489634325058432
754,16.775241028983146
755,16.39636266490561
756,16.309885081776883
757,16.332182735262904
758,15.994987134472467
759,16.4514181620616
760,16.328431707341224
761,16.745983130764216
762,16.50261228060117
763,16.125373919610865
764,16.638115158479195
765,17.00335621414706
766,16.714546464034356
767,16.458289521629922
768,16.730431123403832
769,16.822529171593487
770,16.597215284127742
771,16.385211481770966
772,16.18530391069362
773,16.864971097558737
774,16.699949281057343
775,16.500022199441446
776,16.853096319769975
777,16.57940133564989
778,16.472104153130203
779,16.78647206653841
780,16.77692259012838
781,16.56010151130613
782,17.081571766349953
783,16.443581464583986
784,16.203037971572485
785,16.60079940914875
786,16.767119583673775
787,16.636130889412016
788,16.407167144701816
789,17.10493538301671
790,16.551822439127136
791,16.458139535738155
792,16.242089740582742
793,16.06395467906259
794,16.643492784933187
795,16.789660387003096
796,17.138502732967027
797,16.27816478139721
798,16.338692498917226
799,16.64103235170478
